Username,Unnamed: 0,Datetime,Text
TimDraper,121796,2018-11-11 16:34:52+00:00,Crypto Invest Summit #bitcoin https://t.co/FW16Elosvx https://t.co/FW16Elosvx
TimDraper,121797,2018-11-11 16:30:34+00:00,https://t.co/clhncFxOTg
TimDraper,121798,2018-11-11 16:29:08+00:00,"Amsterdam interview, edited.  https://t.co/1tXulEhwQS https://t.co/1tXulEhwQS"
TimDraper,121799,2018-11-11 16:24:14+00:00,So much fun to see my son outrun me on bitcoin #bitcoin #blockchain #son Boost VC https://t.co/vJKBptUc8B https://t.co/vJKBptUc8B
TimDraper,121800,2018-11-11 16:15:47+00:00,This was well written and well researched. Appropriate just after election day. https://t.co/4d0qV1lAyQ https://t.co/4d0qV1lAyQ
TimDraper,121801,2018-11-11 16:11:55+00:00,Gotta love Spacechain. #blockchain #space https://t.co/S69BV8IaLp https://t.co/S69BV8IaLp
TimDraper,121802,2018-11-10 04:11:11+00:00,Proud papa. #lemonelle  Web Summit https://t.co/ncLZno4HmI
TimDraper,121803,2018-11-08 22:07:54+00:00,Had fun on the main stage with Peter Smith of Blockchain and Garry Tan. Websummit 2018. #blockchian #bitcoin #competitivegovernance https://t.co/BI3HZEyPvp https://t.co/BI3HZEyPvp
TimDraper,121804,2018-11-08 10:37:10+00:00,This was well edited. #bitcoin #blockchain #competitivegovernance https://t.co/rg4H7R0pLp
TimDraper,121805,2018-11-07 09:53:42+00:00,OMG. He caught me at a raw moment. Fun reading though. #bitcoin #blockchain #cal3 https://t.co/I10TK73hmZ
TimDraper,121806,2018-11-06 19:08:04+00:00,@OneMorePeter selfie with Peter Smith photobomb for the Stellar drop competition. Like this photo for me. @TimDraper @WebSummit https://t.co/fJrq3v4VcW
TimDraper,121807,2018-10-31 01:38:20+00:00,"Boost VC has their applications open for Tribe 12. If you are a #VR, or #Crypto or #SciFi tech company you should apply here: https://t.co/KvvmLZLpRW https://t.co/KvvmLZLpRW"
TimDraper,121808,2018-10-28 17:32:15+00:00,"Heading to @Websummit this year? I’m speaking at a breakfast hosted by Draper Esprit alongside @PASCAL_GAU
@ele_butler. Sign up here: https://t.co/YEjeGTeXBF https://t.co/YEjeGTeXBF"
TimDraper,121809,2018-10-27 00:14:59+00:00,"Reposting Dad’s letter about sister Polly’s movie. Polly's movie, STELLA'S LAST WEEKEND starring her sons Nat and Alex Wolff, is now going to be playing at the 4STAR Theater (2200 Clement Street) in San Francisco... https://t.co/BZ5L6JRfow"
TimDraper,121810,2018-10-25 21:53:05+00:00,"After signing books for five hours, I had this interview. I think he did a great job capturing the moment. #bitcoin #blockchain #startuphero https://t.co/adIPIWZu1Z"
TimDraper,121811,2018-10-23 02:14:48+00:00,This is so cool. Best innovation in transportation since we backed Tesla. https://t.co/tqUxr0YERO https://t.co/tqUxr0YERO
TimDraper,121812,2018-10-22 16:42:30+00:00,"A little controversial, maybe, but I call them like I see them, and with elections coming up (sans prop 9), people should hear the story.... https://t.co/qrMM3GWNoH"
TimDraper,121813,2018-10-20 22:31:23+00:00,"Nat and Alex Wolff, Polly Draper in new rom com Polly wrote and produced. Available Tuesday, Oct 23 for download. #movie #romcom #natwolff #alexwolff #pollydraper #nakedbrothersband https://t.co/Y2xc5tBoDu"
TimDraper,121814,2018-10-14 00:18:19+00:00,OK. This is hilarious.  https://t.co/1tXulEz8fs #bitcoin #blockchain https://t.co/1tXulEz8fs
TimDraper,121815,2018-10-13 23:31:23+00:00,Get my book signed! In LA. https://t.co/1urw9sBceR https://t.co/1urw9sBceR
TimDraper,121816,2018-10-11 22:53:00+00:00,Reason # 541 that we like Bitcoin better than fiat. The Fed never gets it quite right.
TimDraper,121817,2018-10-11 02:25:58+00:00,Fun article on bitcoin between generations. https://t.co/PUpygiWSk2 https://t.co/PUpygiWSk2
TimDraper,121818,2018-10-08 02:08:26+00:00,These start-ups are growing fish in a lab to help save the world's oceans from overfishing https://t.co/uVnEb1s7wQ
TimDraper,121819,2018-10-08 01:44:40+00:00,California DMV sent me an envelope dated 8/21. Payment was due 6/18. Is anyone else out there fed up that Ca has the worst service and the highest taxes? #cal3 #bunions
TimDraper,121820,2018-10-04 00:43:20+00:00,Great front page feature in the Daily Journal about San Mateo and Draper Ecosystem. https://t.co/UYQ46kOSVx
TimDraper,121821,2018-10-03 23:51:12+00:00,I won the SVBI Global Disruptive Innovation Summit’s Outstanding Investor of the Year. Great moment. https://t.co/exYrTxMZNO
TimDraper,121822,2018-09-30 14:59:31+00:00,"Technical difficulties, then some fun interactions. https://t.co/Qfdk7qKXAB"
TimDraper,121823,2018-09-27 01:22:18+00:00,My nephews and my sister created one of the best movies I have seen. See Stella’s Last Weekend. https://t.co/rKmIqbkV8L
TimDraper,121824,2018-09-26 02:18:31+00:00,In case you read French: https://t.co/NjF0pxpnxB https://t.co/NjF0pxpnxB
TimDraper,121825,2018-09-25 16:19:18+00:00,Recommended Bitcoin books. https://t.co/LLcTJizqbu https://t.co/LLcTJizqbu
TimDraper,121826,2018-09-21 14:49:27+00:00,Del Jones assembled a great book of wisdom from successful people. Small entry from me too. https://t.co/X8uZ2UA4YV https://t.co/X8uZ2UA4YV
TimDraper,121827,2018-09-20 17:20:22+00:00,Article from The Street. https://t.co/dRLsJOijI3 https://t.co/dRLsJOijI3
TimDraper,121828,2018-09-19 23:33:48+00:00,"Wow! My book, How to be The Startup Hero made INC magazine’s top 7 to elevate your life! https://t.co/kyqRZO06w7 https://t.co/kyqRZO06w7"
TimDraper,121829,2018-09-11 15:19:26+00:00,We use Otter. It is awesome. #draperhero https://t.co/IYYB7D4yJO https://t.co/IYYB7D4yJO
TimDraper,121830,2018-09-11 14:49:43+00:00,Robinhood is awesome. #draperhero https://t.co/QX8FDK4w59
TimDraper,121831,2018-09-07 15:38:57+00:00,My sister and nephews produced another great movie! https://t.co/zCEs5NsEWU https://t.co/zCEs5NsEWU
TimDraper,121832,2018-09-02 15:40:27+00:00,"Here it is, The Bitcoin Hustle, by Kelley James and Tim Draper. Listen and share https://t.co/6iyCC2htGT https://t.co/6iyCC2htGT"
TimDraper,121833,2018-09-01 00:47:09+00:00,"This was fun to think about, but I am not sure what a ""flow state"" is. Must have been autospell. https://t.co/lGiRm6XYgN https://t.co/lGiRm6XYgN"
TimDraper,121834,2018-08-21 21:18:00+00:00,This is awesome. And scary. https://t.co/C2Oh3p79oD
TimDraper,121835,2018-08-18 14:30:29+00:00,A nice history of California with mixed comments on Cal3. https://t.co/4Zm1RhNvbX https://t.co/4Zm1RhNvbX
TimDraper,121836,2018-08-12 00:57:47+00:00,Great Bitbounce Interview. They are flipping the email power to the recipient. https://t.co/LoUsi6Crj8 https://t.co/LoUsi6Crj8
TimDraper,121837,2018-08-10 18:53:34+00:00,This is an interesting perspective. #bitcoin https://t.co/m8PPFihn6e
TimDraper,121838,2018-08-09 11:55:45+00:00,The song you have all been waiting for by Kelley James and me #bitcoin #bitcoinhustle. Free to share. #freedom https://t.co/VbPM5iM7yh https://t.co/VbPM5iM7yh
TimDraper,121839,2018-08-06 07:57:16+00:00,Great Bitcoin interview in Forbes. https://t.co/7oFauKv1ce https://t.co/7oFauKv1ce
TimDraper,121840,2018-07-31 19:05:06+00:00,Probably the last word of my political effort with Cal3. Now back to VC. https://t.co/DDlTP7QlMG https://t.co/DDlTP7QlMG
TimDraper,121841,2018-07-26 18:42:55+00:00,Video interview about Cal3. Reuters https://t.co/Twm4sqZuek
TimDraper,121842,2018-07-26 18:31:08+00:00,This is some good future thinking. VC may be tokenized in the near future. https://t.co/bTOA4qXLpO
TimDraper,121843,2018-07-23 21:45:16+00:00,Great post from Peggy Grande. https://t.co/PZA1s3cEB8
TimDraper,121844,2018-07-23 19:04:14+00:00,"A lot of people are asking me what I am going to do next to help California out. The answer is, “I’m not sure what more I personally can do, but I am open to suggestion.”  I have tried school vouchers and was beaten... https://t.co/8TdZkopyCL"
TimDraper,121845,2018-07-22 18:14:45+00:00,Well written article about human rights. https://t.co/Gmp2StptnS
TimDraper,121846,2018-07-19 22:20:48+00:00,Good article in Forbes. https://t.co/opAjEHl03d #freedom https://t.co/opAjEHl03d
TimDraper,121847,2018-07-19 16:04:31+00:00,"I really don't get this. The Secretary of State's office approved the initiative, we got the signatures and now the courts don't let us vote?https://t.co/SzlRvYNbPz #freedom https://t.co/SzlRvYNbPz"
TimDraper,121848,2018-07-19 15:51:48+00:00,How do we stop this runaway California government? https://t.co/SzlRvYNbPz #freedom https://t.co/SzlRvYNbPz
TimDraper,121849,2018-07-19 15:49:23+00:00,This really is outrageous! They kept people from voting! https://t.co/SzlRvYNbPz #freedom https://t.co/SzlRvYNbPz
TimDraper,121850,2018-07-19 15:32:02+00:00,This ruling is unAmerican. No taxation without representation! https://t.co/SzlRvYNbPz #freedom https://t.co/SzlRvYNbPz
TimDraper,121851,2018-07-18 22:11:57+00:00,"Here is my statement. The California Supreme Court took https://t.co/1Hw45JWUeR off the ballot!! WTF?

Apparently, the insiders are in cahoots and the establishment doesn’t want to find out how many people don’t like the way... https://t.co/VTs9S8CBEN"
TimDraper,121852,2018-07-13 04:43:53+00:00,The special interests are showing their desperation to cling to power. https://t.co/muZw2JmAyL https://t.co/muZw2JmAyL
TimDraper,121853,2018-07-10 02:25:27+00:00,Draper Associates' company Otter was listed at top 7 Apps. Awesome.https://t.co/BlDPaLMxfR @otter_ai https://t.co/BlDPaLMxfR
TimDraper,121854,2018-07-07 05:04:59+00:00,This is a terrific piece. Kate Clark really did an outstanding job researching our family. https://t.co/j2Nr9xjO2z
TimDraper,121855,2018-07-04 16:16:17+00:00,Independence Day! A day to think about being independent from the oppressive regime in California #Cal3 https://t.co/1Hw45KevDr.
TimDraper,121856,2018-07-03 14:45:43+00:00,Mine is the third one down. All interesting #bitcoin https://t.co/EGdaniQCEH https://t.co/EGdaniQCEH
TimDraper,121857,2018-07-01 00:22:55+00:00,"https://t.co/jeLsJrhR6b is a nonprofit that will both hold and distribute crypto to non profits. If you own crypto, consider giving it away. Read more here: https://t.co/a2xgTBr6IN https://t.co/a2xgTBr6IN"
TimDraper,121858,2018-06-30 18:20:50+00:00,"@arrington @TonyPerkins Total blast. And thanks for reading my book, Michael."
TimDraper,121859,2018-06-27 16:26:32+00:00,Big winner in our vietnamese fund. Yeah1 https://t.co/62UiJLpVoF https://t.co/62UiJLpVoF
TimDraper,121860,2018-06-27 16:05:14+00:00,This is huge! Janus is a hero. Teachers beat back the unions. Teachers win on free speech. Now about those back dues...  https://t.co/E7OqrdqD6O . Brilliant decision by the Supreme Court. https://t.co/E7OqrdqD6O
TimDraper,121861,2018-06-22 22:13:02+00:00,Quantum computing opens up a new future for us. Check out Rigetti Rigetti Computing https://t.co/2eOLchnLKy https://t.co/2eOLchnLKy
TimDraper,121862,2018-06-22 21:56:53+00:00,This is interesting and expected. https://t.co/xIZ560MHYR https://t.co/xIZ560MHYR
TimDraper,121863,2018-06-21 16:17:55+00:00,Two jetpacks in the air at the same time! : https://t.co/OdnrqfJXGb https://t.co/vCsgFlZgem
TimDraper,121864,2018-06-20 14:51:58+00:00,How awesome is this. Finless Foods produces fish without fish. Vegan approved. https://t.co/b0GEtfO5YJ https://t.co/b0GEtfO5YJ
TimDraper,121865,2018-06-15 23:31:50+00:00,New twitter handle @yesCal3. And answers to some tough questions. #cal3 #yescal3 #betterinthrees https://t.co/Dsrav9yTLG https://t.co/Dsrav9yTLG
TimDraper,121866,2018-06-15 01:04:39+00:00,How I got into Bitcoin-speech at Decentralize. https://t.co/6UjyOCFyoy https://t.co/6UjyOCFyoy
TimDraper,121867,2018-06-15 00:21:59+00:00,Speech at Collision with the awesome John Chambers in case you missed it. https://t.co/dcyNgxqDI0. https://t.co/LEZNhsuDvL
TimDraper,121868,2018-06-14 12:46:06+00:00,We are on the ballot in November! @votecal3 will allow us the opportunity to vote for a fresh reboot to CALIFORNIA’s government. Check it out. https://t.co/Mpgb7MW7n6 #cal3 #votecal3 https://t.co/9U8y3GxF9d
TimDraper,121869,2018-06-12 16:42:40+00:00,Still #bitcoin #bullish https://t.co/Ag3nnVSk0e https://t.co/Ag3nnVSk0e
TimDraper,121870,2018-06-08 19:46:24+00:00,Most fun interview ever with Adryenn Ashley #entrepreneur #bitcoin # entrepreneur https://t.co/MiCbZyHs0K https://t.co/3aFad6q9U0
TimDraper,121871,2018-06-08 18:06:22+00:00,"By popular demand, here is my a cappella version of the hot new song, ""Bitcoin Hustle."" https://t.co/oOgEYqkmLG https://t.co/oOgEYqkmLG"
TimDraper,121872,2018-06-08 16:11:16+00:00,Nice short video on #cal3. Opportunity to start fresh with three Californias. https://t.co/RekQ0hGOAR
TimDraper,121873,2018-06-07 21:10:06+00:00,"Commencement speech for USC Marshall School. I think I went on too long, but you can break watch a few sections. https://t.co/3FwNl1Wzlr https://t.co/3FwNl1Wzlr"
TimDraper,121874,2018-06-07 20:24:23+00:00,"This was a fun interview with my son, Adam Draper. David Siemer handles the onslaught well. https://t.co/XGEB8FCxaK https://t.co/XGEB8FCxaK"
TimDraper,121875,2018-06-07 17:45:17+00:00,This was a nice reaction to my SVOD presentation. https://t.co/HD2QL4fBMF https://t.co/HD2QL4fBMF
TimDraper,121876,2018-06-06 22:57:20+00:00,This should be fun. Live now! https://t.co/QC0fyCwQsS
TimDraper,121877,2018-06-01 21:29:47+00:00,Good to know someone was listening. https://t.co/WrcOahhtG6 https://t.co/WrcOahhtG6
TimDraper,121878,2018-06-01 18:11:16+00:00,Bitcoin rap starts at minute 17.30 https://t.co/uxDLL96XHG https://t.co/uxDLL96XHG
TimDraper,121879,2018-06-01 17:28:33+00:00,"Interview with my brilliant former partner, Steve Jurvetson https://t.co/84uDdlZLLQ https://t.co/84uDdlZLLQ"
TimDraper,121880,2018-05-30 22:12:42+00:00,Searching for an executive assistant to work with Karen and me. Send resume to Karen@draper.vc
TimDraper,121881,2018-05-24 07:14:10+00:00,#bitcoin interview.  Great event. High excitement around #blockchain. https://t.co/RLwS6Ljw8O https://t.co/RLwS6Ljw8O
TimDraper,121882,2018-05-24 02:00:34+00:00,https://t.co/8guFEtYJt8 https://t.co/8guFEtYJt8
TimDraper,121883,2018-05-23 19:00:05+00:00,Want a build a company this summer? check out @draper_u alums @PatrickXDai (@QtumOfficial $5B) and Shurbhi Sarna $275M) Join to our summer program https://t.co/u8tc8dgU1s https://t.co/Sw72chpWDF
TimDraper,121884,2018-05-18 23:53:22+00:00,I will accept bitcoin for This: gorgeous apartment we owned in the SF marina. Check it out. https://t.co/YCrnMeBERo https://t.co/YCrnMeBERo
TimDraper,121885,2018-05-18 23:24:16+00:00,Selling a gorgeous apartment we owned in the SF marina. Check it out. https://t.co/YCrnMeBERo https://t.co/YCrnMeBERo
TimDraper,121886,2018-05-14 03:57:50+00:00,"Worth reading. I like the lifeguard analogy. Even better, the SEC should, like doctors, do no harm. https://t.co/rQZiq2wr89 https://t.co/rQZiq2wr89"
TimDraper,121887,2018-05-10 20:01:59+00:00,This is unbelievable. CNBC asked me to talk about https://t.co/1Hw45KevDr on the… https://t.co/iFlYu3Nwk8
TimDraper,121888,2018-05-09 04:06:00+00:00,"Beyond excited to back Shane Ninai, Ledger Atlas, the O'Neill/Abel Government of PNG and MP Rainbo Paita to create our first crypto zone!"
TimDraper,121889,2018-05-09 04:04:21+00:00,New virtual government coming soon to an island near you.. https://t.co/nbUyCoZxfS https://t.co/nbUyCoZxfS
TimDraper,121890,2018-05-09 02:46:04+00:00,In case you missed it. https://t.co/zZ5Cv39JUO https://t.co/zZ5Cv39JUO
TimDraper,121891,2018-05-07 16:07:39+00:00,Interview. Epic. https://t.co/CFgcnP5Z2R https://t.co/CFgcnP5Z2R
TimDraper,121892,2018-05-05 21:43:13+00:00,Collision interview. Fun with John Chambers. #johnchambers https://t.co/KqsxGF6SDm https://t.co/6ew1u0c5KU
TimDraper,121893,2018-05-05 21:39:36+00:00,Fun podcast interview with Sara and Rachel #bitcoin #blockchain https://t.co/5YaP4r2F2b https://t.co/5YaP4r2F2b
TimDraper,121894,2018-05-05 21:33:23+00:00,Forbes interview. #bitcoin #blockchain https://t.co/WS5AjgTgl9 https://t.co/WS5AjgTgl9
TimDraper,121895,2018-05-05 20:52:45+00:00,There is someone posing as me on Facebook and Instagram. We are trying to block him as fast as we can. Just know that I am not the person DM ing you and asking you to send me bitcoin.
TimDraper,121896,2018-04-27 23:07:16+00:00,Spoke at Stanford last night. https://t.co/t6aEyfbzNv https://t.co/t6aEyfbzNv
TimDraper,121897,2018-04-27 22:50:51+00:00,More on the fun The Adam Smith Society Bitcoin debate. https://t.co/rRnOcEMDc5 https://t.co/rRnOcEMDc5
TimDraper,121898,2018-04-27 22:47:00+00:00,Why decentralize? Competitive governance and other thoughts. https://t.co/BjP5dt9F24 https://t.co/BjP5dt9F24
TimDraper,121899,2018-04-27 22:42:11+00:00,"From the bitcoin ""debate."" https://t.co/TuYFp8m9pz https://t.co/TuYFp8m9pz"
TimDraper,121900,2018-04-27 22:03:34+00:00,Watch this if you want to solve your email problems and get and exchange crypto when you do it. https://t.co/ebQYdjsGMU https://t.co/ebQYdjsGMU
TimDraper,121901,2018-04-24 20:17:11+00:00,Possibly the argest women's business plan competition now! https://t.co/Ysy6ue1vu6 https://t.co/Ysy6ue1vu6
TimDraper,121902,2018-04-24 20:00:15+00:00,Article about the debate I was able to participate in with IntelligenceSquared. https://t.co/PEolbPz0Uq https://t.co/PEolbPz0Uq
TimDraper,121903,2018-04-24 19:40:36+00:00,"Another jerk is pretending to be me on Twitter. He is suggesting you pay him to mine bitcoin. If someone is, please report him or ignore him. If there is any question, email me.."
TimDraper,121904,2018-04-24 16:05:39+00:00,Credo puts a value on email attention. CredoEx helps users easily realize that value.  https://t.co/4uFS7QECWt https://t.co/lTY7vLEeDw
TimDraper,121905,2018-04-22 17:32:53+00:00,"Serious interview. #bitcoin #blockchain #government #SEC
https://t.co/KQxmrzjYff https://t.co/KQxmrzjYff"
TimDraper,121906,2018-04-22 16:35:18+00:00,https://t.co/Mlc0phmRkz Fun to see what the #bitcoin #bitcoinhustle inspired. https://t.co/Mlc0phmRkz
TimDraper,121907,2018-04-22 14:42:40+00:00,"Free Livestream Crypto Roundtable with @TimDraper, @JimmySong and @KyleSamani on the Value of Blockchain Networks - May 8th @ 10am PST

https://t.co/8jaNVZoVRS"
TimDraper,121908,2018-04-22 14:16:34+00:00,This was a kick #bitcoin https://t.co/1N6NI6ASgo https://t.co/1N6NI6ASgo
TimDraper,121909,2018-04-20 19:57:07+00:00,The https://t.co/1Hw45KevDr movement has begun. Volunteers welcome. https://t.co/mJmv5Z4Z4W https://t.co/mJmv5Z4Z4W
TimDraper,121910,2018-04-20 00:01:10+00:00,Apparently 9 out of 10 Sacramento bureaucrats are against https://t.co/1Hw45KevDr. No surprise there as they desperately cling to power in the face of people who demand better government. https://t.co/CqM7oQSsBU
TimDraper,121911,2018-04-19 22:59:16+00:00,You will laugh. You will cry. Watch this. https://t.co/PFkeNtMLoc https://t.co/PFkeNtMLoc
TimDraper,121912,2018-04-19 06:23:18+00:00,It is so simple. Free markets equal prosperity. Freedom is awesome. https://t.co/oBg8CbHfIm https://t.co/oBg8CbHfIm
TimDraper,121913,2018-04-18 23:11:03+00:00,"What a party!
https://t.co/6sduLP7xJs https://t.co/6sduLP7xJs"
TimDraper,121914,2018-04-15 01:21:53+00:00,Bancor interview. https://t.co/hOi1YvX6kc https://t.co/hOi1YvX6kc
TimDraper,121915,2018-04-15 01:17:18+00:00,Interview with Cryptobeadles. https://t.co/FrsT9NmdbC https://t.co/FrsT9NmdbC
TimDraper,121916,2018-04-14 21:05:30+00:00,"Here is the song and the prediction. Go ahead, laugh.
https://t.co/J0dOs5FhbO https://t.co/J0dOs5FhbO"
TimDraper,121917,2018-04-13 18:04:46+00:00,Oops! I predicted $250k in 2022. My tweet last night was missing a zero. $250k is the number!
TimDraper,121918,2018-04-13 10:36:03+00:00,Serious winds (of change) at our block (chain) party last night. Predicting bitcoin at $25k by 2022.
TimDraper,121919,2018-04-11 20:53:50+00:00,Good interview. https://t.co/SB4aRc0oVY
TimDraper,121920,2018-04-11 01:47:07+00:00,Happy to be working with Republic on the MeetTheDrapers show crowdfunding. Entrepreneurs can get funding from the viewers. Apply below. https://t.co/TbxUwyKNe7
TimDraper,121921,2018-04-10 14:32:31+00:00,Light touch government beats regulatory heavy-handedness every time. Freedom=prosperity. Heavy regulation= poverty. https://t.co/B2yfzibboM
TimDraper,121922,2018-04-04 16:26:19+00:00,Big opportunity to learn about the Blockchain and bitcoin/crypto. https://t.co/v0JXjX2SIy
TimDraper,121923,2018-03-24 15:07:23+00:00,"Also, the USA should re-enter discussions with the TPP instead of adding billions in tariffs to other countries. Free trade beats protectionism every time!"
TimDraper,121924,2018-03-24 15:03:44+00:00,"Shares of a fixed amount, not an unlimited amount of dollars!"
TimDraper,121925,2018-03-24 15:02:47+00:00,The USA gets less competitive as we spend more on special interests. Pork barreling should not be additive. It should be trade offs for other items in the budget.
TimDraper,121926,2018-03-24 14:59:17+00:00,Congress should have to make trade offs just like the rest of us do. Congressional spending is out of control!
TimDraper,121927,2018-03-24 14:57:36+00:00,"So, if they want to spend more on defense, they have to spend less on health care. Right now, all they do is raise our taxes and put us deeper into debt."
TimDraper,121928,2018-03-24 14:56:08+00:00,"The amount of spending by congress should be fixed, and they should only be able to spend a “share” of that money."
TimDraper,121929,2018-03-24 14:54:57+00:00,"Congress’ irresponsible spending. $1.3 trillion in overall spending, which exceeds by $143 billion the spending caps put into place by the Budget Control Act of 2011;"
TimDraper,121930,2018-03-23 18:42:02+00:00,"Interestg interview on smart cities.  Very differing views here. 
https://t.co/f1Rk0BuI8r https://t.co/f1Rk0BuI8r"
TimDraper,121931,2018-03-23 18:41:13+00:00,Interesting interview on smart cities. https://t.co/f1Rk0BMiZZ
TimDraper,121932,2018-03-23 18:38:18+00:00,"What do you think of fractionalized tax, where you pay based on where you live and work? So if you are partially in Nevada and partially in California, your taxes would be proportional to the number of days in each state?"
TimDraper,121933,2018-03-22 22:00:57+00:00,And why more women should apply to @draperuniversity and @boost.vc too! https://t.co/3ZfbizGRt9
TimDraper,121934,2018-03-22 21:50:39+00:00,It is sad that any bitter ex-employee and a sensationalist writer can destroy the career of a hero. Mrs. Hoke should not resign.... https://t.co/T5mNte5QHr
TimDraper,121935,2018-03-20 03:42:43+00:00,"We are going for three CAs, but at least this sets the tone. @Cal3.com https://t.co/YK0VjWSOTP"
TimDraper,121936,2018-03-17 19:17:13+00:00,One of the nicest interviewers I have met. Effective! He got a lot out of me. https://t.co/he63qjKHBb
TimDraper,121937,2018-03-04 17:57:11+00:00,"Otter’s new app lets you record, transcribe, search and share your voice conversations. Awesome! I use it all... https://t.co/6y4lr5dyNC"
TimDraper,121938,2018-02-25 01:08:41+00:00,• My interview on Crypto Token Talk went live this morning. Give it a listen! https://t.co/CbRYgHXqKk https://t.co/x7j5w11uyY
TimDraper,121939,2018-02-08 02:23:30+00:00,Go to the bottom of this spotlight: Blockchain boot camp at Draper University April 9-13. https://t.co/raRu3WnFlS https://t.co/TILoyoFA9w
TimDraper,121940,2018-02-08 02:23:08+00:00,Go to the bottom of this spotlight: Blockchain boot camp at Draper University April 9-13.... https://t.co/7E0UVI6his
TimDraper,121941,2018-02-08 02:03:04+00:00,"Flattering and well written, but not entirely accurate: https://t.co/raRu3WnFlS https://t.co/Rl45cBmTFa"
TimDraper,121942,2018-02-08 02:02:00+00:00,"Flattering, and well written, but not entirely accurate:... https://t.co/z5CT4OD4K1"
TimDraper,121943,2018-02-03 01:34:27+00:00,Great new documentary on Bitcoin coming out in four days by Bianca Chen. https://t.co/ZFT34gZ44d https://t.co/cbF7zOXo9s
TimDraper,121944,2018-01-31 15:50:58+00:00,Good interview with Fortune. https://t.co/iqfdmOWjXC https://t.co/u534ZyZ0qP
TimDraper,121945,2018-01-31 15:49:32+00:00,Good interview with Fortune. https://t.co/OgvGDDrSII https://t.co/c5fVBxFB89
TimDraper,121946,2018-01-29 17:58:43+00:00,"If any of you see a message from me on Facebook pitching any kind of investment opportunity, it is a fraud. There... https://t.co/4I1vGw4IMq"
TimDraper,121947,2018-01-29 12:26:13+00:00,"Good Bitcoin article.
https://t.co/RzcET9My8w https://t.co/UEEBabKHBh"
TimDraper,121948,2018-01-19 00:29:35+00:00,"With Draper Esprit, we funded Ledger. https://t.co/Vw7dsl9qlY"
TimDraper,121949,2018-01-18 23:30:31+00:00,Happy to be investors in Ledger.... https://t.co/tRJZejSU7m
TimDraper,121950,2018-01-13 15:03:55+00:00,"Hear my son interview me. We cover Bitcoin, VR, and other family matters. Awesome! If you like his style, join... https://t.co/OGXomIGphH"
TimDraper,121951,2018-01-13 12:01:21+00:00,Bitcoin interview with Bloomberg. Last month.... https://t.co/ShNKZUzJhN
TimDraper,121952,2018-01-13 11:58:02+00:00,"OOps. Interview with Nasdaq here.

https://t.co/HR5w3SZb1k https://t.co/MStuNCl6v2"
TimDraper,121953,2018-01-13 11:56:44+00:00,Interview with Nasdaq.
TimDraper,121954,2018-01-13 11:55:20+00:00,This was fun! Nasdaq does it up right there on Broadway. https://t.co/bCTSezzx4R
TimDraper,121955,2018-01-13 11:51:19+00:00,Just found this. Running a few months behind on my social media. https://t.co/xTq2nFDZ4k
TimDraper,121956,2018-01-13 11:39:18+00:00,"Audio from a series of Bitcoin lectures. Adam Draper, David Siemer and me.... https://t.co/1rOvr9SZy9"
TimDraper,121957,2018-01-04 14:59:55+00:00,Leader in the autonomous car world. #draperassociates company. https://t.co/oc7QkT7Pn7
TimDraper,121958,2017-12-30 06:06:38+00:00,DVN’s Simon Cook of DRAPER Esprit #1 VC in Europe!... https://t.co/p0hANO80RK
TimDraper,121959,2017-12-23 01:47:50+00:00,I like this interview. Advice to become successful.https://t.co/tc5y24CmQW https://t.co/0WuqpFSN6F
TimDraper,121960,2017-12-23 01:02:49+00:00,"Starts out a little slow, but might be worth watching.... https://t.co/6FPwsqIfCU"
TimDraper,121961,2017-12-22 20:13:05+00:00,Here is the press release.... https://t.co/MLE5jxoBjJ
TimDraper,121962,2017-12-22 20:09:50+00:00,I love my job. How awesome is this!... https://t.co/kjRObmjwos
TimDraper,121963,2017-12-22 18:34:15+00:00,We go the glitch fixed. It is free now for four more days on Kindle. Spread the word.... https://t.co/CqNhnygRnV
TimDraper,121964,2017-12-22 17:51:06+00:00,Bitcoin true believers can confidently ride this volatility out. Global currency demand continues to grow unabated.
TimDraper,121965,2017-12-22 02:20:41+00:00,Weird. On all my devices it says “Read for Free” https://t.co/qylEnSFnnS
TimDraper,121966,2017-12-20 21:52:13+00:00,I wrote a book. Free on Kindle for 3 days. Click here now to get it. Tell your contacts.... https://t.co/UJLP9j0EYy
TimDraper,121967,2017-12-20 19:35:01+00:00,Daughter Jesse just annocunced the closing of her Halogen Ventures VC fund.... https://t.co/AxngOBDoLp
TimDraper,121968,2017-12-20 16:50:33+00:00,Great coverage from beautiful Argentina.... https://t.co/LGqb5tsHvy
TimDraper,121969,2017-12-18 17:21:46+00:00,Great article! Read it and understand what Bitcoin means to us.... https://t.co/QS97VKXzPw
TimDraper,121970,2017-12-16 20:57:38+00:00,Spoke to a group about Bitcoin. https://t.co/NeLBx34r0F https://t.co/uV8XL4yARY
TimDraper,121971,2017-12-16 17:49:41+00:00,Lift99 has a Draper Room. I am honored. #competitivegovernance... https://t.co/TxYI7Wk6Jb
TimDraper,121972,2017-12-01 22:36:13+00:00,Discussing virtual governance with President Mauricio Macri of Argentina. https://t.co/nJF29UpRmK
TimDraper,121973,2017-12-01 16:17:44+00:00,Launching Draper Cygnus in Buenos Aires.... https://t.co/6cm35OjNvC
TimDraper,121974,2017-12-01 01:36:17+00:00,@natandalex Schmoke is game.
