,Text,Username,Unnamed: 0,Datetime,polarity
719,"@kareemy Absolutely. People have dreams, aspirations, and goals but the best way to see what they truly prioritize is how they invest their time.",APompliano,78509,2018-04-22 12:13:32+00:00,Positive
720,"Ask Alexa what Bitcoin Cash is and you hear:

""Bitcoin Cash also known as BCash is a simple hard fork of Bitcoin. Its shillers have tried to convince people that BCash is the real Bitcoin, but everyone knows that the real Bitcoin is Bitcoin.""

Absolutely hilarious from @kunani.",APompliano,78580,2018-04-20 12:26:00+00:00,Neutral
721,"@sheynk Yes, absolutely.",APompliano,78612,2018-04-19 20:01:35+00:00,Neutral
722,"@sarthakgh They also build solid software and technology products that millions of people use daily. It may not be sexy but doesn't change the facts :)

I get what you're saying though and think it is fair criticism on general basis.",APompliano,78632,2018-04-19 15:40:43+00:00,Neutral
723,@sol_crypto @futurism have to have a little fun now and then :),APompliano,78670,2018-04-19 09:45:54+00:00,Neutral
724,"@prestonjbyrne @D_N_Weiss @basisprotocol 🙄🙄🙄

Build a better solution then and stop complaining on the internet or attacking people personally.",APompliano,78703,2018-04-18 14:34:56+00:00,Neutral
725,"@flyosity I keep reporting them, along with a number of other people. This can’t be that difficult of a problem to solve....they has use same photos and phrases so wish @TwitterSupport would stop it.",APompliano,78704,2018-04-18 14:14:46+00:00,Negative
726,"@arjunsethi @balajis The battle is for mindshare/walletshare of retail investors.

I think they end up trying to serve different subsets of retail base &amp; with different solutions. That is pure speculation though and I haven’t heard that as fact yet.",APompliano,78795,2018-04-16 16:29:44+00:00,Neutral
727,@philthatremains Never heard someone describe it that way but that’s pretty solid.,APompliano,78801,2018-04-16 13:12:21+00:00,Neutral
728,@BarnabyTruhouse @SatoshiLite @VitalikButerin I wish @Twitter could just solve this though. I'm going to feel horrible if someone actually gets tricked by this nonsense.,APompliano,78843,2018-04-15 15:06:28+00:00,Negative
729,"The city of Austin is testing the use of blockchain tech to solve one of their hardest problems: identity &amp; vital records of the homeless population.

Forget the penny stock price movements, blockchain technology is improving the world.",APompliano,78852,2018-04-15 12:13:12+00:00,Neutral
730,"@dvnielng @fintechfrank @airswap @ovedm606 @AriDavidPaul @Sonnenshein @CremeDeLaCrypto To be fair, mocking journalists who are writing about the industry who is likely to render your profession of investment banking obsolete is expected. Just be kind and don’t attack individuals here please!",APompliano,78902,2018-04-13 17:14:44+00:00,Neutral
731,"The best crypto teams:

1. Build solutions to real problems
2. Only raise the $$ they need
3. Don’t pay attention to prices
4. Hire the best talent
5. Overcommunicate with community
6. Realize this is long term game",APompliano,78988,2018-04-11 13:41:58+00:00,Neutral
732,@mdawes2 @naval absolutely,APompliano,79075,2018-04-08 16:31:26+00:00,Neutral
733,Crypto is a puzzle that will take millions of people to solve,APompliano,79092,2018-04-07 20:53:01+00:00,Neutral
734,@aantonop @gokulnk @zebpay Andreas is generally correct in his comments. This isn’t a sustainable solution to the problem they claim exists.,APompliano,79137,2018-04-05 19:50:09+00:00,Neutral
735,@julianweisser The worst strategy I've seen is to not pay any taxes. Absolutely asking for trouble :),APompliano,79207,2018-04-02 16:51:10+00:00,Neutral
736,"It is impossible for anyone to successfully file taxes around crypto today.

- Lack of IRS guidance
- Too many edge cases are new
- Competing opinions from experts
- Lots of good faith &amp; poor decisions

This will eventually be resolved. Until then, expect mass chaos and concern.",APompliano,79209,2018-04-02 16:34:23+00:00,Neutral
737,"A large Chinese company just exported gasoline to Singapore with the full transaction done on the blockchain. They estimate savings of 20-30% using the tech moving forward.

This is why our new Morgan Creek fund will only do investments over the blockchain. #TokenizeTheWorld",APompliano,79214,2018-04-02 15:36:23+00:00,Neutral
738,"@karbonbased if I knew that was all it was going to take, I could have solved this problem a long time ago :) Hope you're having a great Saturday.",APompliano,79249,2018-03-31 15:06:42+00:00,Neutral
739,@MauroBiasolo 😂😂😂,APompliano,79268,2018-03-29 20:06:22+00:00,Neutral
740,"@flyosity @JWilliamsFstmed When you get the the battlefield, you want the best soldiers and the biggest guns 👍🏽",APompliano,79342,2018-03-28 01:37:56+00:00,Positive
741,"@solotradinginc @MarkYusko @JWilliamsFstmed @mgti I have ideas. Big, really big ideas",APompliano,79355,2018-03-27 18:37:25+00:00,Neutral
742,"@ercwl No. You’re missing key components of the problem for both issuer and purchaser. 

The technology is solving a real problem. Hard to go through everything in 280 characters. Read what I wrote today and the link in my bio.

If still doesn’t reasonate, not sure what else to say :-/",APompliano,79417,2018-03-27 02:00:10+00:00,Neutral
743,"@SantiaSua Everyone else has tried to build solutions within the nationalistic financial system where they currently operate.

Blockchain and security tokens are creating a global financial system that is built on a different foundation (distributed ledger).",APompliano,79471,2018-03-26 15:57:21+00:00,Neutral
744,"@carlosdomingo Yes, experience could easily be solved by improved customer support. The wire wouldn't have been sent until Monday though which is normal for traditional banking. Blockchain's instantaneous settlement solves that issue though. Legacy systems &amp; blockchain will co-exist IMO :)",APompliano,79573,2018-03-25 10:39:55+00:00,Neutral
745,"@peterwdj Again, there are many solutions to a problem usually. 

In this case, blockchain happens to be best technology currently available to solve real-time settlement transaction based on conversations with those in the finance industry. 

If you believe something else, I'll listen.",APompliano,79601,2018-03-24 15:21:46+00:00,Neutral
746,@nofomo_2018 @solotradinginc Steve is great and I appreciate you hanging out on the internet :),APompliano,79636,2018-03-24 02:14:06+00:00,Positive
747,"Coinbase is rumored to be in talks to acquire Earn(dot)com. 

It is hard to see a scenario where Earn can create a return for investors, given they have raised over $100M. This consolidation theme will stick through 2018 and many investors will be receiving pennies on the dollar.",APompliano,79652,2018-03-23 13:20:48+00:00,Neutral
748,@JustinAllingham @lopp has you covered: https://t.co/zshUT8Tsol,APompliano,79658,2018-03-23 02:02:30+00:00,Neutral
749,"@mrk_fshr Think of it as a Manny gift card basically. Its not the only payment solution, but its another option",APompliano,79667,2018-03-22 23:53:32+00:00,Neutral
750,"@santisiri Absolutely. Viral content, friend graphs, growth hacking, multi-variate testing of messaging, etc.

People don’t like the truth.",APompliano,79770,2018-03-21 03:33:39+00:00,Neutral
751,@matt42kirby I’m solving that problem right now :),APompliano,79795,2018-03-20 16:45:58+00:00,Neutral
752,@BarryGSherm absolutely,APompliano,79797,2018-03-20 15:49:28+00:00,Neutral
753,@acecampbell there are a lot of inefficiencies that exist in the traditional monetary system today. blockchain (the actual technology) can solve a lot of those and probably drastically reduce some expenses for public sector (just one example),APompliano,79816,2018-03-19 21:05:01+00:00,Neutral
754,@APXHard Absolutely,APompliano,79868,2018-03-18 21:57:15+00:00,Neutral
755,@gitzalytics @mr_james_c This definitely exists and people have already sold $100s of millions in tokenized securities. Agree though that it will change capitalism,APompliano,79920,2018-03-18 01:14:59+00:00,Neutral
756,@AlexFeinberg8 Absolutely.,APompliano,80053,2018-03-14 18:44:20+00:00,Neutral
757,"@BullStern Sorry that responded to wrong thread. 

Solution is to give people all the information and allow them to organically figure out trust. You trust Washington Post over National Enquirer not because Facebook tells you, but because of the quality of content.",APompliano,80060,2018-03-14 16:39:01+00:00,Negative
758,Too many people are racing to start crypto projects and not enough people are racing to solve actual problems.,APompliano,80064,2018-03-14 15:59:09+00:00,Neutral
759,".@OverstockCEO Patrick Byrne is lecturing a room of Wall Street folks on lessons from Mussolini, while using words like “Gangsterisms.”

What a time to be alive #TokenizeTheWorld https://t.co/EUxxcFhLau",APompliano,80084,2018-03-13 16:15:55+00:00,Neutral
760,@solotradinginc 😂😂😂,APompliano,80092,2018-03-13 00:41:56+00:00,Neutral
761,@BitBayCoin @aronkor Hard to break out transaction types so not sure we'll solve it :-/,APompliano,80095,2018-03-12 20:19:39+00:00,Neutral
762,"Asset prices are going to significantly rise once Asian investors, specifically Chinese, figure out how to buy US-based assets with crypto.

- More capital enters market
- Capital flight into US/Europe
- Investors less price sensitive
- Decisions aren't solely financial",APompliano,80207,2018-03-09 14:12:39+00:00,Neutral
763,@FlyingClutchman build companies of value. solve people's problems. generally don't try to get rich quick. easy to say but hard to execute.,APompliano,80251,2018-03-07 20:51:55+00:00,Neutral
764,"@rabois @mdudas Yes, the protocol solution appears to be most scalable / viable.

I'm most bullish on R-Token and what is possible with tokens built on top of a regulatory compliant network.",APompliano,80280,2018-03-07 04:11:13+00:00,Neutral
765,"@mdudas @NTmoney @bpforster24 I haven't convinced anyone. They convinced themselves while trying to solve their own problems.

Check out PropertyCoin, 22X Fund, Spice VC, Causaum Energy, Blockchain Capital, Science Blockchain, etc. 

These are incredibly smart people with options but realize this is best one.",APompliano,80290,2018-03-07 03:36:36+00:00,Positive
766,"@NTmoney @bpforster24 Payment solutions are 1 of many. A company is incentivized to accept as many payment options as possible in most cases.

Financing mechanisms are 1 of 1. Companies generally pick the best option and exclusively stick with it.",APompliano,80294,2018-03-07 03:10:04+00:00,Neutral
767,@MarkBardi @BrianDColwell Invest in security token opportunities that you think are solid investments,APompliano,80320,2018-03-06 18:37:56+00:00,Neutral
768,"@Antonin_J Liquidity, fractional ownership, free market exposure, larger geographic base, etc.

Plus credits and/or gift cards didn’t solve “need to haves” but rather “nice to haves.”",APompliano,80321,2018-03-06 16:51:06+00:00,Neutral
769,"Winners of last 5 years:

- Miners
- Utility Exchanges
- Consumer Wallets
- Hodlers

Winners of next 5 years:

- Miners
- Crypto Banks
- Security Exchanges
- Security Token Investors
- Institutional custody solutions
- Hodlers",APompliano,80326,2018-03-06 16:15:18+00:00,Neutral
770,"This company was tired of waiting on Security Token exchanges to be built so it built one to empower the investors in their own Security Token Offering.

Sometimes you just have to solve problems yourself.

https://t.co/2vFAeqgIAq",APompliano,80353,2018-03-05 22:17:20+00:00,Neutral
771,@gwestr @RickyMask Miners merely switch to mine something else that is profitable. You said earlier you think there will be insolvency and I would bet everything I own that won't happen.,APompliano,80370,2018-03-05 03:43:03+00:00,Neutral
772,"@gwestr @RickyMask ....a tokenized security is a regulatory compliant security that is sold to accredited investors under Reg D or unaccredited investors under Reg A+.

Again, you don't understand what you're talking about and the fear mongering is inappropriate.",APompliano,80382,2018-03-05 03:11:23+00:00,Neutral
773,"@gwestr I'll give you 3 years. I'll donate $100,000 to charity of your choice if crypto, specifically the token world, is ""insolvent"" by 2021.

If you're wrong though, you donate $100,000 to help train kids in high school to become blockchain engineers.

Game since you're so confident?",APompliano,80387,2018-03-05 03:04:20+00:00,Neutral
774,@lpolovets @sarthakgh @twobitidiot Absolutely.,APompliano,80435,2018-03-04 03:25:18+00:00,Neutral
775,"@pt Completely disagree. But you already knew that :) 

Modern monetary policy has left the US with $20+ trillion of debt, the lowest purchase power for USD in history, and absolutely no path to correct any of the issues that have been created.

Other than that, it's great!",APompliano,80468,2018-03-03 17:08:47+00:00,Neutral
776,@DavidJN79 We will need to solve it in private industry I think. The economic incentive isn't there for public sector to solve it IMO,APompliano,80525,2018-02-28 19:28:01+00:00,Neutral
777,"WOW!!

Israeli Supreme Court just ruled that banks can’t refuse crypto companies solely based on the assumption there will be illegal activity. The banks need to prove it before denying crypto companies.

This is big strike against anti-crypto crowd argument. Long live crypto 🚀",APompliano,80545,2018-02-27 21:06:54+00:00,Neutral
778,"@TheCryptoFool travel, especially solo, is a great way to do this",APompliano,80589,2018-02-26 15:32:24+00:00,Neutral
779,"Circle just announced they are acquiring Poloniex.

The crypto consolidation is going to build a number of massive companies quickly.",APompliano,80598,2018-02-26 13:32:46+00:00,Neutral
780,"@mdudas You don't need advisory to execute an ICO. You can do it w/ software &amp; legal. There are many products that exist already (Securitize, Coinlist, etc). Advisories help some but they're not absolutely needed. You can do STO in 60 days &amp; for less than $150k. IPOs don't come near this",APompliano,80620,2018-02-26 01:13:13+00:00,Neutral
781,"@mdudas @mr_james_c @reganbozman You don’t need all the infrastructure to be built today but just need a path there. Reg D ownership can’t be sold for 12 months so it just has to be in place by end of 12 month period.

It’s a gamble, but scared money don’t make money.",APompliano,80638,2018-02-25 20:56:09+00:00,Neutral
782,"@mr_james_c @reganbozman Have you ever talked to someone in China trying to buy US real estate, equities, debt, etc? How about in Latin America? Maybe in Africa? 

I have. They’re ready for a new, better solution. And it’s coming. No one can stop it.",APompliano,80648,2018-02-25 19:22:48+00:00,Neutral
783,"Great founder qualities:

1. Persistence - they never give up
2. Leadership - people follow
3. Storytelling - people get excited
4. Critical thinking - problem solvers
5. Foresight - they see around corner
6. Patience - confidence to never rush
7. Winners - they know what matters",APompliano,80704,2018-02-24 14:21:04+00:00,Neutral
784,@TheSpectosphere absolutely,APompliano,80825,2018-02-19 18:07:39+00:00,Neutral
785,@utekkare Absolutely. Some will thrive and some will not.,APompliano,80828,2018-02-19 17:25:09+00:00,Neutral
786,@thejdr7 Big fan of @solotradinginc and crew,APompliano,81072,2018-02-15 02:20:04+00:00,Neutral
787,@CryptoYY absolutely,APompliano,81112,2018-02-11 19:51:36+00:00,Neutral
788,@Bri_OD Finished Red Notice and Hillbilly Elegy this week. Both really solid,APompliano,81130,2018-02-10 15:35:23+00:00,Neutral
789,@CewisLarroll Recently read Red Notice &amp; Hillbilly Elegy. Both were solid &amp; worth reading,APompliano,81135,2018-02-10 15:25:56+00:00,Neutral
790,"@pt @gwestr @AdamSinger It’s a fallacy to think that technology only solves tech problems. 

And it will cost less to run audits via smart contracts &amp; computer code than it does to make a large database query today.

This stuff is coming. No one is going to stop it.",APompliano,81169,2018-02-08 21:51:03+00:00,Neutral
791,@solotradinginc @MGTCI 👀👀👀,APompliano,81226,2018-02-06 17:43:21+00:00,Neutral
792,"Ask yourself:

1. Is this what I want to work on?
2. If I solve this problem, will anyone care?
3. Am I willing to make this my life's work?
4. Is this the hardest problem I could solve?
5. Do I enjoy coming to work each day?

If you answer ""no"" to any of these, make a change.",APompliano,81227,2018-02-06 16:55:19+00:00,Neutral
793,"@spcohn @kkulkarni1997 @immifin I agree blockchain is more valuable but that doesn’t mean that BTC isn’t valuable.

Have yet to see a better solution that the masses agree on. Maybe we will, maybe we won’t. But right now, BTC is the King",APompliano,81236,2018-02-05 20:56:01+00:00,Neutral
794,"""You get paid linearly for analyzing and solving problems. You get paid non-linearly for spotting and seizing opportunities."" - @farnamstreet",APompliano,81290,2018-02-04 13:25:24+00:00,Neutral
795,"@Financialtailor It will take one or two examples against large projects to get people's attention. It is absolutely insane what I'm seeing -- the pumps on Twitter of ""BIG ANNOUNCEMENT WITH MAJOR COMPANY COMING SOON!!!"" is more like ""LOOK - I""M DOING SKETCHY THINGS!!!""",APompliano,81410,2018-01-30 17:52:39+00:00,Neutral
796,"Questions to ask before starting a company:

1. Am I solving a problem?
2. If I do, will anyone care?
3. Why has no one done this?
4. Is now right time to do this?
5. How will ecosystem respond?
6. What are the risks in doing this?
7. How can I mitigate those risks?
8. Can I win?",APompliano,81418,2018-01-30 14:24:51+00:00,Neutral
797,"@AdamDraper Underwater villages, underwater solar (cc @JWilliamsFstmed), and underwater travel are all solid ideas and probably happen",APompliano,81425,2018-01-29 21:17:00+00:00,Neutral
798,@adam_LIVEx Won't happen. And it shouldn't. Merely monetizing our personal data more effectively will solve the loss of income issue. Many folks working on this.,APompliano,81442,2018-01-29 15:28:25+00:00,Neutral
799,@jposhaughnessy @patrick_oshag Absolutely - easily one of the best pieces of content created in the space.,APompliano,81489,2018-01-27 16:33:12+00:00,Positive
800,"Just got an update from one of our female founders. @InHerSight is absolutely crushing it - probably one of the most underrated companies in all of tech.

Every female should use this to rate their company &amp; find their next job. 

https://t.co/0gXOmhJWhF",APompliano,81501,2018-01-26 21:53:49+00:00,Neutral
801,@nikillinit Solid work. Culture thanks you 🙏🏽,APompliano,81531,2018-01-25 04:32:17+00:00,Neutral
802,"@pt @nmoryl Additionally, the lack of liquidity, lack of global participation (more capital), etc are all issues today that are solved by tokens.",APompliano,81547,2018-01-24 20:55:23+00:00,Neutral
803,"@pt This may be one of the rare times I’m not trolling and actually disagree. If Airbnb followed that advice, they would have never sold cereal boxes and who knows what happens. I know it is outlier but founders should do whatever it takes to stay alive and progressing",APompliano,81561,2018-01-24 16:48:05+00:00,Neutral
804,@sarthakgh @500Startups @ScienceInc @peterpham @ConsenSys Consensys has an absolute stranglehold on blockchain talent in the NYC area from what I've seen. I'm sure Science isn't far behind.,APompliano,81567,2018-01-24 15:46:00+00:00,Neutral
805,@bentossell Absolutely!,APompliano,81615,2018-01-23 13:41:42+00:00,Neutral
806,"The best companies:

1. Solve a problem
2. Build products people love
3. Hire top talent
4. Retain top talent
5. Clearly communicate
6. Under promise, over deliver
7. Give more than they take
8. Always play by the rules
9. Take long-term view of world
10. Constantly surprise you",APompliano,81674,2018-01-21 16:22:47+00:00,Neutral
807,You must be new to crypto if you sold anything during the bloodbath the last two days. The 30% correction gets the newbies every time 🙈 https://t.co/mbKyFHa7sm,APompliano,81732,2018-01-18 14:30:44+00:00,Neutral
808,@solotradinginc @MGTCI Looking good!,APompliano,81738,2018-01-18 11:24:33+00:00,Positive
809,"**Crypto Answers**

Are we in a bubble?
Probably.

Why is it happening?
This stuff is still very new.

Does it matter?
Nope.

What should we do?
Build things to solve problems.

Are we going to be ok?
Yes, just breathe &amp; relax.",APompliano,81769,2018-01-16 20:56:00+00:00,Neutral
810,@srcasm @polina_marinova Everyone is yelling about the crypto scams &amp; pumps (which there are tons of) but I'm big believer that the most egregious actions are going to come from the incumbent players trying to prevent themselves from being rendered obsolete,APompliano,81777,2018-01-16 12:45:32+00:00,Neutral
811,"@Tmacaus Purchase products / food at partner restaurants, sold on exchange for other tokens or fiat, etc. There are a bunch of use cases",APompliano,81788,2018-01-16 01:13:26+00:00,Neutral
812,@ijakemendel Solving problems is the fastest way to create value :),APompliano,81798,2018-01-15 19:09:21+00:00,Neutral
813,"@karanganesan Yes, solid addition to the list",APompliano,81862,2018-01-13 13:45:35+00:00,Neutral
814,"@lpolovets Yes, but how many investors would have sold sooner in every unicorn that ended up going bust and not returning any capital to investors? Essentially there are pros/cons to quicker liquidity but it shifts the decision to professional investors which we are in favor of",APompliano,81880,2018-01-12 19:42:50+00:00,Neutral
815,@solotradinginc  https://t.co/QwWZHhbnDl,APompliano,81921,2018-01-11 21:44:14+00:00,Neutral
816,"@PaulMXCI Nobody thought Uber and Airbnb solved a problem then too. We also aren't the target market for photo rights, ya know?",APompliano,81963,2018-01-09 23:49:41+00:00,Neutral
817,"@ow @pt The largest miner in the world, Genesis Mining, is a cloud hosting solution. So yes, reality is that the largest owner of hash rate has the exact same strategy -- sounds smart to me :)",APompliano,81966,2018-01-09 23:42:59+00:00,Neutral
818,@AdamSinger This is actually incredibly smart for someone to do. Risk-adjusted way for someone to participate in the industry with solid return based on “cash-flow”,APompliano,81968,2018-01-09 23:38:09+00:00,Neutral
819,@AaronSuplizio Someone is going to come up with an elegant solution to this. I consider it one of the most important investments we could make,APompliano,82022,2018-01-07 21:12:19+00:00,Positive
820,"@SchusterDEV Yes, I use the word “likely” because absolutely nothing guaranteed. My position may change tomorrow if new information comes to light - we live in crazy &amp; highly-dynamic times",APompliano,82053,2018-01-06 23:40:55+00:00,Neutral
821,@lpolovets Absolutely.,APompliano,82058,2018-01-06 21:10:09+00:00,Neutral
822,"@datarade Nah, I think this could be part of the solution to solving digital addiction. I’m fairly serious about someone building it",APompliano,82146,2018-01-04 03:44:35+00:00,Neutral
823,"Tokenized securities would have solved these problems for Uber recently:

1. Valuation - no negotiation needed
2. Liquidity - global, liquid market 
3. Transferability - anytime, any place

Tokenized security advantages outweigh traditional, private placements in most cases.",APompliano,82340,2017-12-29 20:20:48+00:00,Neutral
824,"@mattwilhelm_93 @DanWilson I'm not sure scientists can tell me how I feel but I get your point. I'd argue that much of the debate is rooted in the lack of knowledge we have of the human body / brain, along with each individual being different so numerous solutions can and should co-exist",APompliano,82345,2017-12-29 15:47:26+00:00,Neutral
825,@notsleepy Diet is weird - there is no one single solution for everyone. And I can't fully commit to airplane mode but I know use night mode that will only allow a highly select group of folks communication through,APompliano,82365,2017-12-29 14:14:46+00:00,Neutral
826,"@phil_jacobson through travel, reading, &amp; understanding different cultures. It creates incredible empathy for humans, along with having a wider base of knowledge &amp; exposure to draw from when solving problems or critically thinking",APompliano,82438,2017-12-27 18:30:25+00:00,Neutral
827,"“We are very comfortable in very high-risk environments with absolutely no guarantee of success. I don’t mean existing in that environment for days, weeks or months. I mean year after year.”

https://t.co/4MfL6wVyNf",APompliano,82496,2017-12-25 20:39:42+00:00,Neutral
828,@solotradinginc Smart,APompliano,82510,2017-12-25 18:33:37+00:00,Neutral
829,"@MattRosoff @fredwilson @RolfeWinkler My point is that you can describe a lot of things as complicated and unnecessary, while also having them be a better way of doing something. All depends on perspective. There is no perfect solution for most things and blockchain is no different.",APompliano,82536,2017-12-24 21:23:24+00:00,Neutral
830,"@koyao The future doesn’t care about who has the most bullets, ships, or soldiers. That is the old world of warfare.",APompliano,82554,2017-12-24 16:55:25+00:00,Neutral
831,"@magicbravosolo Today thousands of people will pay me $12,000 for one so obviously they’re not worthless.",APompliano,82602,2017-12-22 17:10:49+00:00,Negative
832,@callmethebear @Lavarbigballer Absolutely. He's going to knock this out of the park.,APompliano,82650,2017-12-20 23:53:44+00:00,Neutral
833,"Someone donated 5,057 BTC (~$86 million) to fund a charity to work on solving the world's hardest problems. These include medical research, mental health, clean water, and aging.

The best part is the charity's motto:

""Because once you have enough money, money doesn’t matter.""",APompliano,82657,2017-12-20 20:40:12+00:00,Neutral
834,"Bitcoin Cash was up 300+% this evening.

If you invested this morning &amp; sold tonight, you would've beat the best hedge fund return last year by ~2X.

The kicker, many BCH holders never bought BCH. They simply received them during the BCH fork ""for free.""

What a time to be alive.",APompliano,82679,2017-12-20 02:58:16+00:00,Neutral
835,@AnujStark Solid point,APompliano,82718,2017-12-19 13:55:01+00:00,Neutral
836,@blockchainbois Potentially. I’ve been researching the data and it is absolutely absurd. We should be ashamed of ourselves as humans,APompliano,82764,2017-12-17 22:12:52+00:00,Neutral
837,@QuadraQ Ideally they will be part of the solution too. Great point,APompliano,82784,2017-12-16 18:15:34+00:00,Positive
838,@brandonspiess Absolutely.,APompliano,82812,2017-12-15 17:54:56+00:00,Neutral
839,"Things we need to understand better:

1. Human brain
2. Ocean
3. Solar system
4. Battery storage
5. AI ethics
6. Digital addiction
7. Mental health
8. Genetics
9. Aliens
10. Climate change
11. Automation
12. Death &amp; the after life",APompliano,82824,2017-12-14 22:53:06+00:00,Neutral
840,@AdamMitcheson the best is easily @lopp's resource here: https://t.co/zshUT8Tsol,APompliano,82878,2017-12-11 15:36:06+00:00,Positive
841,@GeniaMiinko @naval @cburniske @aantonop @lopp @AriDavidPaul @mikejcasey Solid list.,APompliano,82891,2017-12-10 15:23:37+00:00,Neutral
842,@ckhoosier9 my guy @lopp has the best resource on the internet: https://t.co/zshUT8Tsol,APompliano,82920,2017-12-08 23:52:20+00:00,Positive
843,"@morganpolotan Solar, geothermal and hydro are all cheap but they're not the cheapest. This common misconception is our entire arbitrage strategy :)",APompliano,82922,2017-12-08 23:12:10+00:00,Neutral
844,"@Financialtailor That stuff won't matter in 25-50 years. The number of bullets, planes, ships, and soldiers are metrics for the past. Computing power &amp; coding prowess will rule in the future (US not set up for this). Crypto has code which you can't shoot or blow up...",APompliano,82935,2017-12-08 17:21:33+00:00,Neutral
845,"@lwsnbaker @valkenburgh Solar, geothermal and hydro are second to waste-to-Energy processes. They’re all cheap and each have advantages/disadvantages",APompliano,82970,2017-12-07 19:44:20+00:00,Neutral
846,"@TomSnyderRIoT yup, that problem will be solved by our teams and teams like them. Frankly the click-bait / fear-mongering headlines are probably net good because it will draw intelligent minds to come up with more solutions at scale IMO",APompliano,82990,2017-12-07 03:19:49+00:00,Positive
847,@AndrewDumont @OnRallyRd hadn't seen that one but have seen a few going after the space. I'm not sold that there is enough investor demand yet but that may actually be the best time to build the company,APompliano,83002,2017-12-06 20:39:57+00:00,Positive
848,@_jaredreich Have faith...there will be more solutions. More scalable batteries. More renewable energy.,APompliano,83007,2017-12-06 15:11:40+00:00,Positive
849,@_jaredreich Already built a solution to that problem https://t.co/9LocYvfsV0,APompliano,83009,2017-12-06 14:50:56+00:00,Neutral
850,"**Crypto non-believer FAQ**

Q: What derives crypto value?
A: Computing power, security and mass belief

Q: Is there a bubble?
A: Probably. The internet had one too and was fine.

Q: Is there fraud?
A: Absolutely. Be careful.

Q: Why should I participate?
A: Don't. We'll be fine",APompliano,83011,2017-12-06 14:25:37+00:00,Neutral
851,"@Tuxward @MylesUdland Myles - most miners have merely taken the least friction path to cheap power sources to date. When you have technologists and energy experts work together to create a sustainable solution, you get what we built",APompliano,83031,2017-12-06 02:29:23+00:00,Neutral
852,"@nikillinit @CantHardyWait @AdamSinger the banks are screwing them and a free, liquid market is likely to determine a more accurate price (wisdom of the crowd) and give them the most advantageous terms. People always will seek solutions to their personal benefit IMO",APompliano,83063,2017-12-05 16:05:58+00:00,Neutral
853,@NDominator I agree. Don't think universal basic income ever becomes a thing. More likely that humans come up with a private solution and my bet is on the ability to monetize their personal data through a liquid market that generates enough cash to live on,APompliano,83082,2017-12-05 15:26:13+00:00,Neutral
854,@mikeyavo Agreed. Many people working on interesting potential solutions but we’re nowhere close to solving or reversing this.,APompliano,83246,2017-11-26 23:57:51+00:00,Neutral
855,@maramesque absolutely,APompliano,83257,2017-11-26 15:49:34+00:00,Neutral
856,The key to solving addiction is admitting we have a problem. https://t.co/RIGhHlzmf0,APompliano,83332,2017-11-23 18:15:53+00:00,Neutral
857,"@lpolovets absolutely. As I tell everyone, dollar cost average in but also make sure you're slowly taking profits when you're up. It takes someone with emotional discipline to win over the long term here :)",APompliano,83346,2017-11-22 23:25:52+00:00,Neutral
858,"Keys to building great reputation:

- Do what you say you will
- Treat people with respect
- Be fair, direct &amp; honest
- Over communicate
- Always do the right thing
- Be additive, not extractive
- Be responsive
- Help people
- Solve problems
- Be reliable
- Deliver results",APompliano,83377,2017-11-20 20:14:22+00:00,Positive
859,@buckgold1 I know we won't agree on my perspective but I think we're aligned on finding the best solution to solve more of these problems at scale :),APompliano,83403,2017-11-19 02:38:26+00:00,Positive
860,"@buckgold1 Most of the innovative ""solutions"" for those issues come from the private sector and the government is merely a customer / funder. Right now that is best interaction, but with the proper organization &amp; incentives, private companies could help citizens directly",APompliano,83404,2017-11-19 02:31:03+00:00,Neutral
861,Smart governments realize they don't need to solve people's problems. They merely need to provide the tools for people to solve their own problems.,APompliano,83408,2017-11-19 01:32:33+00:00,Neutral
862,"Great founders worry about:

- Recruiting the best people
- Never running out of money
- Setting a compelling vision
- Solving the customer's problem
- Building a sustainable business

Great founders don't worry about:

- Personal press
- Awards
- Competition
- The exit",APompliano,83415,2017-11-18 14:34:44+00:00,Positive
863,@schlaf @marksolon this photo is mesmerizing for some reason and I don't know why (minus the Red Sox hat),APompliano,83470,2017-11-15 21:43:15+00:00,Neutral
864,"@BrentBeshore Sadly though, fair to say the highest achievers usually end up miserable? it is the one paradox I've always tried to wrap my head around that seems to have no perfect solution",APompliano,83503,2017-11-14 14:07:11+00:00,Neutral
865,@benriseman Absolutely. That is what makes it so important to master,APompliano,83512,2017-11-14 01:01:32+00:00,Neutral
866,"@justingern Most people can't accomplish building one solution in their lifetime, let alone multiple solutions. We're limited to a set number of days",APompliano,83593,2017-11-09 18:03:56+00:00,Neutral
867,@jthassel Absolutely,APompliano,83742,2017-11-01 19:55:12+00:00,Neutral
868,@ConwayAnderson Time is the ally of the people who recognize the problem and care about finding a sustainable solution,APompliano,83789,2017-10-28 15:53:13+00:00,Neutral
869,@ConwayAnderson Eventually these organizations will be forced to submit to third party audits similar to financial audits. Only viable solution IMO,APompliano,83790,2017-10-28 15:49:18+00:00,Neutral
870,@jasonpurdy Absolutely going to be big issue,APompliano,83814,2017-10-26 22:26:25+00:00,Neutral
871,"The censoring of content &amp; advertising, solely based on geography or ideaology, will be bad decision for social platforms in hindsight.",APompliano,83825,2017-10-26 19:19:50+00:00,Neutral
